Surveyor,Survey_Date,Page #,Row,StreamName,SectionName,AnglerType,AnglerCategory,TargetSpecies,NumAnglers,Guided?,FishingMethod,Num_Cars,Num_Trailers,Fishing_Start_Time,Interview_Start_Time,Fishing_time_corrected,Fishing_End_Time_Corrected,Percent_time_fished,Species,Origin,Fate,Qty,CompleteTrip,County1,interviewed_today,Comments
"Armellino, Daniel",3/17/2019,3,3,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Gear,2,1,7:00 AM,2:45 PM,7:45,2:45 PM,1,SH,W,R,8,Yes,"98229,1,seattle,1",No,
"Armellino, Daniel",3/17/2019,3,4,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,1,0,9:30 AM,3:00 PM,5:30,3:00 PM,1,BLC,,R,1,Yes,"98225,2",No,
"Armellino, Daniel",3/17/2019,3,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,1:30 PM,3:15 PM,1:45,3:15 PM,1,,,,,No,"98007,2",No,
"Armellino, Daniel",3/17/2019,3,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,11:30 AM,4:15 PM,4:45,4:15 PM,1,,,,,No,"98864,1",No,
"Armellino, Daniel",3/17/2019,3,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Fly,2,1,8:30 AM,4:30 PM,8:00,4:30 PM,1,,,,,Yes,"98133,2",No,
"Armellino, Daniel",3/17/2019,3,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,5:45 PM,4:18,4:18 PM,0.75,,,,,Yes,"98890,1",No,
"Armellino, Daniel",3/17/2019,3,8,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,5:45 PM,1:26,1:26 PM,0.25,,,,,Yes,"98890,1",No,
"Armellino, Daniel",3/17/2019,3,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,5:50 PM,2:20,2:20 PM,0.4,,,,,Yes,"98225,1",Yes,
"Armellino, Daniel",3/17/2019,3,9,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,5:50 PM,3:30,3:30 PM,0.6,,,,,Yes,"98225,1",Yes,
"Armellino, Daniel",3/17/2019,3,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,6:10 PM,9:10,6:10 PM,1,SH,W,R,2,Yes,"98223,1,98290,1",No,
"Armellino, Daniel",3/17/2019,3,10,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,6:10 PM,9:10,6:10 PM,1,CTT,,R,1,Yes,"98223,1,98290,1",No,
"Armellino, Daniel",3/17/2019,3,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,,Gear,2,1,7:30 AM,6:20 PM,10:50,6:20 PM,1,SH,W,R,3,Yes,"98223,2,98296,1",No,
"Armellino, Daniel",3/17/2019,3,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,,Gear,2,1,7:30 AM,6:20 PM,10:50,6:20 PM,1,BLC,,R,1,Yes,"98223,2,98296,1",No,
"Armellino, Daniel",3/17/2019,3,11,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,,Gear,2,1,7:30 AM,6:20 PM,10:50,6:20 PM,1,RT,,R,1,Yes,"98223,2,98296,1",No,
"Nelson, Rachel",3/17/2019,4,1,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Gear,1,1,7:30 AM,12:15 PM,4:45,12:15 PM,1,,,,,Yes,"98230,1,98248,1",No,faber launch
"Nelson, Rachel",3/17/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,1:00 PM,6:00,1:00 PM,1,,,,,Yes,"98258,3",No,faber launch
"Nelson, Rachel",3/17/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,1:15 PM,6:15,1:15 PM,1,BLC,,R,2,Yes,"98241,1,98223,2",No,steelhead to faber
"Nelson, Rachel",3/17/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,1:30 PM,5:30,1:30 PM,1,BLC,,R,1,Yes,"98229,1,98225,1",No,steelhead prmitive to faber
"Nelson, Rachel",3/17/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,12:00 PM,2:00 PM,2:00,2:00 PM,1,,,,,Yes,"98229,1",No,marb to steelhead
"Nelson, Rachel",3/17/2019,4,7,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,1:00 PM,3:15 PM,2:15,3:15 PM,1,,,,,No,"98296,2",Yes,101 hole
"Nelson, Rachel",3/17/2019,4,8,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,3:00 PM,3:15 PM,0:15,3:15 PM,1,,,,,No,"98273,1",No,swift creek
"Nelson, Rachel",3/17/2019,4,9,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:00 AM,3:30 PM,8:30,3:30 PM,1,,,,,Yes,"98267,1,98237,1,98241,1",No,marb to primitive steelhead
"Nelson, Rachel",3/17/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,9:00 AM,4:00 PM,7:00,4:00 PM,1,SH,W,R,1,Yes,"98292,3",No,faber to baker
"Nelson, Rachel",3/17/2019,4,11,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,0,0,10:00 AM,4:00 PM,6:00,4:00 PM,1,,,,,Yes,"98237,1",No,baker launch
"Nelson, Rachel",3/17/2019,5,12,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:45 AM,4:00 PM,8:15,4:00 PM,1,,,,,Yes,"98229,2",No,marb to faber
"Nelson, Rachel",3/17/2019,5,13,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,4,No,Gear,2,1,8:30 AM,4:45 PM,8:15,4:45 PM,1,,,,,Yes,"98267,2",,"marb to steelhead, 1 car at cascade farms"
"Nelson, Rachel",3/17/2019,5,14,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Fly,1,1,9:30 AM,4:45 PM,7:15,4:45 PM,1,,,,,Yes,"98264,1",,steelhead park
"Nelson, Rachel",3/17/2019,5,15,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,8:00 AM,5:00 PM,9:00,5:00 PM,1,,,,,Yes,"98296,2",No,swift to faber
"Nelson, Rachel",3/17/2019,5,16,Skagit,Dalles bridge to Marblemount bridge,Pontoon / kick,Shore,Steelhead,2,No,Gear,2,0,8:00 AM,5:30 PM,9:30,5:30 PM,1,,,,,Yes,"98103,1,98034,1",No,steelhead to baker
"Nelson, Rachel",3/17/2019,5,17,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,9:30 AM,5:30 PM,8:00,5:30 PM,1,SH,W,R,1,Yes,"98208,1,98034,1",No,"baker launch, Sean"
"Nelson, Rachel",3/17/2019,5,18,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,4,No,Fly,2,1,7:30 AM,5:45 PM,10:15,5:45 PM,1,,,,,Yes,"97206,1,80226,2,98607,1",No,baker launch
"Nelson, Rachel",3/17/2019,5,19,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Fly,1,1,7:30 AM,5:45 PM,10:15,5:45 PM,1,,,,,Yes,"98110,2",No,baker launch
"Nelson, Rachel",3/17/2019,5,20,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:30 AM,6:00 PM,8:30,6:00 PM,1,,,,,Yes,"95628,1,95630,1",No,across from baker
"Nelson, Rachel",3/17/2019,5,21,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,5:30 PM,7:00 PM,1:30,7:00 PM,1,,,,,No,"98263,1",,"dean the fly guy, by the baker"
"Nelson, Rachel",3/17/2019,5,22,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,0,0,6:45 PM,7:30 PM,0:45,7:30 PM,1,,,,,No,"84032,1,83402,1",No,"steelead park, camping at the park"
"Bosley, April",3/18/2019,1,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:30 AM,8:30 AM,1:00,8:30 AM,1,,,,,No,"84032,1,83402,1",No,
"Bosley, April",3/18/2019,1,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,9:05 AM,1:05,9:05 AM,1,,,,,No,"98034,1,98290,1",No,
"Bosley, April",3/18/2019,1,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,1,0,8:15 AM,9:05 AM,0:50,9:05 AM,1,,,,,No,"98027,1,98115,2",No,
"Bosley, April",3/18/2019,1,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,8:45 AM,10:45 AM,2:00,10:45 AM,1,BLC,,R,1,No,"98221,1",No,
"Bosley, April",3/18/2019,1,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Gear,1,0,7:00 AM,11:00 AM,4:00,11:00 AM,1,SH,W,R,3,No,"98225,1,98229,1",No,client of guide on row 6
"Bosley, April",3/18/2019,1,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,None,1,No,,1,1,7:00 AM,11:00 AM,4:00,11:00 AM,1,,,,,No,"98229,1",No,guide for row 5
"Bosley, April",3/18/2019,1,7,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:00 AM,11:00 AM,1:00,11:00 AM,1,,,,,No,"98122,1,98177,1",No,
"Bosley, April",3/18/2019,1,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,9:45 AM,11:15 AM,1:30,11:15 AM,1,,,,,No,"98248,1,98273,1",No,
"Bosley, April",3/18/2019,1,9,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,10:00 AM,11:20 AM,1:20,11:20 AM,1,SH,W,R,1,No,"98284,1",No,
"Bosley, April",3/18/2019,1,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,9:05 AM,11:35 AM,2:30,11:35 AM,1,,,,,Yes,"98034,1,98290,1",Yes,
"Bosley, April",3/18/2019,1,11,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Fly,1,0,9:05 AM,11:35 AM,2:30,11:35 AM,1,,,,,,"98027,?,98115,?",Yes,
"Bosley, April",3/18/2019,2,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,11:00 AM,12:20 PM,1:20,12:20 PM,1,,,,,No,"98122,1,98177,1",Yes,
"Bosley, April",3/18/2019,2,13,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,12:55 PM,5:25,12:55 PM,1,,,,,No,"98223,2",No,
"Bosley, April",3/18/2019,2,14,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,12:30 PM,12:55 PM,0:25,12:55 PM,1,,,,,No,"98241,1",No,
"Bosley, April",3/18/2019,2,15,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,9:00 AM,1:10 PM,4:10,1:10 PM,1,BLC,,R,1,No,"98075,2,98133,1",No,
"Bosley, April",3/18/2019,2,16,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,11:15 AM,1:15 PM,2:00,1:15 PM,1,,,,,No,"98248,1,98273,1",Yes,
"Lambert, Leah",3/18/2019,3,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,6:30 AM,11:15 AM,4:45,11:15 AM,1,,,,,No,"98229,1",No,
"Lambert, Leah",3/18/2019,3,13,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,No,Gear,1,0,9:00 AM,12:30 PM,3:30,12:30 PM,1,SH,W,R,1,Yes,"98225,2",No,
"Lambert, Leah",3/18/2019,3,14,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,No,Gear,1,0,8:00 AM,1:00 PM,5:00,1:00 PM,1,,,,,Yes,"98237,1",No,
"Armellino, Daniel",3/18/2019,4,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,2:15 PM,6:15,2:15 PM,1,BLC,,R,1,No,"BritishColumbia,2",No,usfs launch
"Armellino, Daniel",3/18/2019,4,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Both,1,0,11:30 AM,2:30 PM,3:00,2:30 PM,1,,,,,No,"98117,1,98133,1",No,white creek
"Armellino, Daniel",3/18/2019,4,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,2,0,10:30 AM,3:05 PM,2:17,12:47 PM,0.5,,,,,No,"98261,2",No,just before ovenells on skagit
"Armellino, Daniel",3/18/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,2,0,10:30 AM,3:05 PM,2:17,12:47 PM,0.5,,,,,No,"98261,2",No,just before ovenells on skagit
"Armellino, Daniel",3/18/2019,4,4,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,9:30 AM,3:15 PM,5:45,3:15 PM,1,,,,,No,"98034,2",No,just before ovenells in on skagit
"Armellino, Daniel",3/18/2019,4,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,10:00 AM,4:05 PM,3:02,1:02 PM,0.5,,,,,No,"98270,1,98223,1",No,hippie bar
"Armellino, Daniel",3/18/2019,4,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,10:00 AM,4:05 PM,3:02,1:02 PM,0.5,,,,,No,"98270,1,98223,1",No,hippie bar
"Armellino, Daniel",3/18/2019,4,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,2:30 PM,4:35 PM,2:05,4:35 PM,1,,,,,Yes,"98117,1,98133,1",Yes,"government bridge, second interview"
"Armellino, Daniel",3/18/2019,4,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,3,Yes,Gear,2,1,8:00 AM,5:45 PM,9:45,5:45 PM,1,,,,,Yes,"98155,1,98103,1,98011,1",No,natiive hole
"Armellino, Daniel",3/18/2019,4,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,12:55 PM,6:15 PM,5:20,6:15 PM,1,,,,,Yes,"98223,2",Yes,"hippie bar, april interviewed"
"Armellino, Daniel",3/18/2019,4,9,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Shore,Steelhead,2,No,Fly,2,0,8:00 AM,6:20 PM,10:20,6:20 PM,1,,,,,Yes,"98226,1,98223,1",No,hippie bar
"Armellino, Daniel",3/18/2019,4,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,3:15 PM,6:45 PM,1:03,4:18 PM,0.3,,,,,Yes,"98034,2",Yes,"white creek, second interview"
"Armellino, Daniel",3/18/2019,4,10,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,3:15 PM,6:45 PM,2:27,5:42 PM,0.7,,,,,Yes,"98034,2",Yes,"white creek, second interview"
"Nelson, Rachel",3/18/2019,5,12,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:30 AM,1:00 PM,2:42,11:12 AM,0.6,,,,,No,"83402,1,84032,1",Yes,"april, by baker"
"Nelson, Rachel",3/18/2019,5,12,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,8:30 AM,1:00 PM,1:48,10:18 AM,0.4,,,,,No,"83402,1,84032,1",Yes,"april, by baker"
"Nelson, Rachel",3/18/2019,5,13,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Both,1,1,9:30 AM,4:00 PM,6:30,4:00 PM,1,,,,,Yes,"98045,2",No,steelhead park
"Nelson, Rachel",3/18/2019,5,14,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Gear,0,0,4:00 PM,4:30 PM,0:30,4:30 PM,1,,,,,Yes,"98237,1",No,baker launch
"Nelson, Rachel",3/18/2019,5,15,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,3,No,Gear,2,1,7:30 AM,4:15 PM,8:45,4:15 PM,1,,,,,Yes,"98292,1,98270,2",No,steelhead to baker
"Nelson, Rachel",3/18/2019,5,16,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,No,Both,1,1,8:30 AM,5:00 PM,8:30,5:00 PM,1,,,,,Yes,"98290,1,98028,1",No,"baker launch, Dave [illegible]"
"Nelson, Rachel",3/18/2019,5,17,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,Yes,Fly,2,0,8:00 AM,6:15 PM,10:15,6:15 PM,1,,,,,Yes,"95628,1,95630,1",No,"faber launch to baker, client of row 18"
"Nelson, Rachel",3/18/2019,5,18,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,1,,Fly,1,1,8:00 AM,6:15 PM,10:15,6:15 PM,1,,,,,Yes,"98292,1",No,"guide for row 17, faber launch"
"Nelson, Rachel",3/18/2019,5,19,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,6:45 PM,10:41,6:11 PM,0.95,SH,W,R,1,Yes,"98230,2",No,hippie bar to faber
"Nelson, Rachel",3/18/2019,5,19,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,6:45 PM,10:41,6:11 PM,0.95,BLC,,R,1,Yes,"98230,2",No,hippie bar to faber
"Nelson, Rachel",3/18/2019,5,19,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:30 AM,6:45 PM,0:33,8:03 AM,0.05,,,,,Yes,"98230,2",No,hippie bar to faber
"Nelson, Rachel",3/18/2019,5,20,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,5:00 PM,7:15 PM,2:15,7:15 PM,1,,,,,Yes,"98263,1",No,"steelhead park, dean the fly guy"
"Lambert, Leah",3/21/2019,1,1,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:30 AM,10:30 AM,2:00,10:30 AM,1,,,,,No,"98259,1",No,"tall guy with dreadlocks, subaru new jersey license plates"
"Lambert, Leah",3/21/2019,1,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,10:45 AM,3:15,10:45 AM,1,,,,,No,"98228,1",No,Lucas
"Lambert, Leah",3/21/2019,1,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,8:00 AM,11:15 AM,3:15,11:15 AM,1,,,,,No,"98126,1",No,blk colorado middle age salt/pepper beard
"Lambert, Leah",3/21/2019,1,4,Skagit,Dalles bridge to Marblemount bridge,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,12:00 PM,5:00,12:00 PM,1,,,,,Yes,"98225,1,98230,1",No,
"Lambert, Leah",3/21/2019,1,5,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Gear,1,0,8:00 AM,11:00 AM,3:00,11:00 AM,1,,,,,Yes,"98391,1,99016,1",,
"Bosley, April",3/21/2019,2,1,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,7:15 AM,8:45 AM,1:30,8:45 AM,1,,,,,,"95630,1,95628,1",No,
"Bosley, April",3/21/2019,2,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:30 AM,9:10 AM,0:40,9:10 AM,1,,,,,No,"98103,1,98422,1",No,
"Bosley, April",3/21/2019,2,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:45 AM,9:25 AM,0:40,9:25 AM,1,,,,,No,"98133,2",No,
"Bosley, April",3/21/2019,2,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:00 AM,9:30 AM,1:30,9:30 AM,1,,,,,No,"V3M2J6,2",No,Okanagan
"Bosley, April",3/21/2019,2,5,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,9:15 AM,9:45 AM,0:30,9:45 AM,1,,,,,No,"98155,1",No,
"Bosley, April",3/21/2019,2,6,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,Yes,Gear,1,1,7:00 AM,10:05 AM,3:05,10:05 AM,1,SH,W,R,1,No,"90292,2",No,clients of guide on row7
"Bosley, April",3/21/2019,2,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Not fishing,1,Yes,,1,1,7:00 AM,10:05 AM,3:05,10:05 AM,1,,,,,No,"98115,1",,guide of clients on row 6. not fishing. 
"Bosley, April",3/21/2019,2,8,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,1,Yes,Gear,1,1,7:30 AM,10:10 AM,2:40,10:10 AM,1,,,,,No,"98296,1",No,client of guide on row 9
"Bosley, April",3/21/2019,2,9,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Not fishing,1,Yes,,1,1,7:30 AM,10:10 AM,2:40,10:10 AM,1,,,,,,"98296,1",,guide of client on row 8
"Bosley, April",3/21/2019,2,10,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,3,No,Both,1,0,9:30 AM,11:05 AM,1:35,11:05 AM,1,BLC,,R,1,No,"98225,3",No,
"Bosley, April",3/21/2019,3,12,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,2,Yes,Fly,1,0,7:30 AM,11:45 AM,4:15,11:45 AM,1,,,,,No,"BC,2",No,client of guide on row 13
"Bosley, April",3/21/2019,3,13,Skagit,Dalles bridge to Marblemount bridge,Boat with motor,Boat,Steelhead,1,Yes,Fly,1,1,7:30 AM,11:45 AM,4:15,11:45 AM,1,,,,,No,"98331,1",No,guide of client on row 12
"Bosley, April",3/21/2019,3,14,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,8:45 AM,12:25 PM,3:40,12:25 PM,1,,,,,No,"95630,1,95628,1",Yes,
"Bosley, April",3/21/2019,3,15,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,12:30 PM,2:00,9:30 AM,0.4,,,,,No,"Marysville,1",No,
"Bosley, April",3/21/2019,3,15,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,7:30 AM,12:30 PM,3:00,10:30 AM,0.6,,,,,No,"Marysville,1",No,
"Bosley, April",3/21/2019,3,16,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,,1,0,9:25 AM,12:45 PM,3:20,12:45 PM,1,,,,,No,"98133,2",Yes,
"Bosley, April",3/21/2019,3,17,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,7:00 AM,12:50 PM,5:50,12:50 PM,1,,,,,,"98223,2",No,
"Armellino, Daniel",3/21/2019,4,1,Skagit,Darrington Mill bridge to mouth,Pontoon / kick,Shore,Steelhead,1,No,Fly,1,1,8:00 AM,2:30 PM,6:30,2:30 PM,1,BLC,,R,2,No,"77024,1",No,native hole
"Armellino, Daniel",3/21/2019,4,2,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Fly,1,0,12:00 PM,3:05 PM,2:28,2:28 PM,0.8,,,,,No,"95360,1,95628,1",Yes,april interviewed near slide on skagit
"Armellino, Daniel",3/21/2019,4,2,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,2,No,Fly,1,0,12:00 PM,3:05 PM,0:37,12:37 PM,0.2,,,,,No,"95360,1,95628,1",Yes,april interviewed near slide on skagit
"Armellino, Daniel",3/21/2019,4,3,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,11:00 AM,4:00 PM,2:00,1:00 PM,0.4,,,,,No,"98126,1",Yes,"government ridge, april interviewed"
"Armellino, Daniel",3/21/2019,4,3,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,11:00 AM,4:00 PM,3:00,2:00 PM,0.6,,,,,No,"98126,1",Yes,"government ridge, april interviewed"
"Armellino, Daniel",3/21/2019,4,4,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,2,No,Gear,1,0,11:30 AM,4:30 PM,5:00,4:30 PM,1,BLC,,R,1,No,"98294,1,98293,1",No,hatchery creek
"Armellino, Daniel",3/21/2019,4,5,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,11:00 AM,5:10 PM,6:10,5:10 PM,1,SH,W,R,1,Yes,"98284,2",No,hippie bar
"Armellino, Daniel",3/21/2019,4,6,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Fly,1,0,4:00 PM,6:00 PM,1:00,5:00 PM,0.5,,,,,Yes,"98126,1",Yes,"hippie bar, 3rd interview"
"Armellino, Daniel",3/21/2019,4,6,Skagit,Dalles bridge to Marblemount bridge,Shore,Shore,Steelhead,1,No,Fly,1,0,4:00 PM,6:00 PM,1:00,5:00 PM,0.5,,,,,Yes,"98126,1",Yes,"hippie bar, 3rd interview"
"Armellino, Daniel",3/21/2019,4,7,Skagit,Darrington Mill bridge to mouth,Drift boat / raft,Boat,Steelhead,2,No,Gear,2,1,12:00 PM,6:15 PM,6:15,6:15 PM,1,,,,,Yes,"98223,2",Yes,"april interviewed, hippie bar"
"Armellino, Daniel",3/21/2019,4,8,Skagit,Darrington Mill bridge to mouth,Shore,Shore,Steelhead,1,No,Gear,1,0,12:00 PM,7:00 PM,3:30,3:30 PM,0.5,BLC,,R,1,Yes,"98117,1",No,"government bridge, second interview"
